Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,velocity_0,velocity_1
87.946,8776,87,945000000,,"['joint1', 'joint2']",0.4469291323033646,-0.25220665906217654,0.3759988837813771,-0.7778441994255765
87.957,8777,87,955000000,,"['joint1', 'joint2']",0.4492441936786644,-0.2555610674176094,0.16273046226351437,-0.12668555255756309
87.966,8778,87,965000000,,"['joint1', 'joint2']",0.45057766718569603,-0.2559714177282508,0.11886712350451645,-0.0006778073946403507
87.975,8779,87,975000000,,"['joint1', 'joint2']",0.4516944088915933,-0.25581315591579035,0.10763050386944979,0.023511843105269895
87.986,8780,87,985000000,,"['joint1', 'joint2']",0.4527413408952441,-0.2555488629230913,0.10262780667949421,0.02766462698242117
87.996,8781,87,995000000,,"['joint1', 'joint2']",0.45374576572478276,-0.25527005602148556,0.09869987936675845,0.02782158001501872
88.006,8782,88,5000000,,"['joint1', 'joint2']",0.4547116595317515,-0.2549953499368618,0.09485318843377087,0.02712770353178187
88.016,8783,88,15000000,,"['joint1', 'joint2']",0.45563859514828753,-0.2547290363083228,0.09090873302409062,0.026205907558702418
88.026,8784,88,26000000,,"['joint1', 'joint2']",0.45652543613445307,-0.2544725294273489,0.08684668269169683,0.025185250525915845
88.035,8785,88,35000000,,"['joint1', 'joint2']",0.45737105767872155,-0.25422661050230655,0.08267805697701339,0.024097884979209408
88.046,8786,88,45000000,,"['joint1', 'joint2']",0.4602091902223773,-0.25969672257504595,0.37547521938548145,-0.7768714615535841
88.056,8787,88,55000000,,"['joint1', 'joint2']",0.46252558367522845,-0.26306013412056917,0.16295734551225793,-0.1278351571952143
88.066,8788,88,65000000,,"['joint1', 'joint2']",0.4638600748798689,-0.2634780500090086,0.11887703290549519,-0.0011444893907261583
88.076,8789,88,75000000,,"['joint1', 'joint2']",0.464976222028322,-0.2633223102804214,0.10752989287129557,0.02338533605057612
88.086,8790,88,85000000,,"['joint1', 'joint2']",0.46602190893934115,-0.26305858359905,0.10249075217095155,0.027643816688588174
88.096,8791,88,95000000,,"['joint1', 'joint2']",0.467024893135906,-0.2627798132906305,0.09855224260129992,0.027825697424090953
